Source,Target,Weight
Mr. Gardiner,Georgiana,0.022727272727272728
Mr. Gardiner,Collins,0.001221001221001221
Mr. Gardiner,Charlotte,0.007889546351084813
Mr. Gardiner,Mr. Wickham,0.012658227848101266
Mr. Gardiner,Miss de Bourgh,0.0
Mr. Gardiner,Mr. Bennet,0.029585798816568046
Mr. Gardiner,Mrs. Bennet,0.011904761904761904
Mr. Gardiner,Jane,0.008130081300813009
Mr. Gardiner,Louisa,0.0
Mr. Gardiner,Mr. Hurst,0.0
Mr. Gardiner,Lucases,0.0
Mr. Gardiner,Miss Lucas,0.0
Mr. Gardiner,Sir William,0.0
Mr. Gardiner,Mrs. Gardiner,0.05263157894736842
